member_id,book_id,Percentage_Comp,reading_time_date
DEAFE63E-F0F1-4ECF-9B81-1CD1A0500095,160700847,100,2/11/2017 10:45
A92AA469-E823-49EB-A4A1-C39DF53D6CDD,160700849,0.4,2/11/2017 17:06
853A71AE-960F-417D-9FC4-BE53ABFEF397,160700870,12,2/9/2017 17:57
8D5DD77C-4718-4450-B07E-2A842C022886,160700870,100,2/10/2017 16:10
EA1DAAB0-7977-4976-B77E-E1A03AFBCC42,160700944,66,2/15/2017 20:28
92DE01EC-DBEE-4DDA-B940-26B7A810EA84,160701040,100,2/10/2017 23:26
92DE01EC-DBEE-4DDA-B940-26B7A810EA84,160701041,100,2/11/2017 8:42
2A1D05D1-B88F-4B4E-B1AD-A80167E9DB94,160701042,100,2/10/2017 21:33
2C20C8A5-3D70-453C-BD00-3F9AD8814BC1,160701042,100,2/12/2017 19:46
609853D4-CDAB-4C7B-B41C-6B3ED6DCEAF1,160701042,100,2/10/2017 10:18
EA1DAAB0-7977-4976-B77E-E1A03AFBCC42,160701078,2,2/10/2017 15:57
5EE4EC5C-7186-4355-9D21-FBFA8CB7D462,160701155,100,2/11/2017 16:01
5EE4EC5C-7186-4355-9D21-FBFA8CB7D462,160701156,100,2/11/2017 17:54
5EE4EC5C-7186-4355-9D21-FBFA8CB7D462,160701157,98,2/12/2017 1:05
E565CEF7-8954-4F8A-9019-A2C406737011,160701354,21,2/11/2017 7:06
5261ED05-2E16-4FC4-8A80-D8BEABAEE076,160701365,99.95,2/11/2017 13:02
89E71714-7C18-4F4C-86BE-978F8BD7D898,160701840,93,2/13/2017 14:18
82F54B71-10CF-4AEF-9FDA-FD5ECC86AD1C,160701909,99,2/11/2017 5:33
CEFF3B09-0F02-4CEF-9F51-84BB0C60EA46,160701946,7,2/15/2017 18:39
7FE476D6-E580-4387-BF51-9F9711593F07,160701951,0,2/10/2017 17:26
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702264,1,2/14/2017 8:46
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702265,100,2/14/2017 8:46
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702267,51,2/14/2017 9:00
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702268,100,2/11/2017 11:20
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702270,8,2/14/2017 9:00
129A9331-A9E0-44AF-9CD0-AE1B50FF1667,160702271,100,2/11/2017 18:20
807FFE49-EB6A-4542-BEFA-40D54DF47772,160702273,100,2/13/2017 22:25
EA21BD45-E7DE-4E9B-8FB3-001DD0AD668C,160702297,98,2/10/2017 19:34
28F5C760-77D2-46A2-BFE7-5E7EB8B9D9D9,160702303,100,2/10/2017 8:56
B0F1E62B-4647-4E14-B020-2AD66C7D7138,160702398,96,2/10/2017 22:44
74849D02-4A56-4D20-9DED-72C8326E3B40,160702564,2,2/13/2017 21:57
A1284484-9CA6-419D-A00C-E4E6A32C5272,160702571,95.454,2/14/2017 2:20
B0F1E62B-4647-4E14-B020-2AD66C7D7138,160702571,100,2/11/2017 1:01
7028981F-260B-479A-9EB1-5368CA9F38EB,160702572,0,2/10/2017 23:31
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,160702572,100,2/10/2017 15:20
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702662,0,2/10/2017 19:28
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702663,57.7,2/10/2017 22:19
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702664,100,2/11/2017 13:36
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702665,13,2/11/2017 14:02
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702666,2,2/12/2017 14:03
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702667,2,2/12/2017 14:03
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702668,2,2/12/2017 14:03
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702669,100,2/12/2017 14:37
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702670,81,2/12/2017 15:31
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702671,2,2/12/2017 19:34
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702672,89,2/12/2017 19:55
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702673,1,2/13/2017 8:33
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702674,54,2/13/2017 8:43
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702675,72,2/13/2017 15:08
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,160702676,56,2/15/2017 23:24
3A0C9B10-6831-42FF-8146-B144C5EEB1E8,160702763,100,2/10/2017 11:02
5058B0F8-25FA-4A2C-92C3-18CA8CAD20A9,160702763,100,2/9/2017 18:56
8315E4B0-DCA2-474F-93E2-BBC80465455F,160702763,100,2/11/2017 6:56
8E5DAA99-3D6E-4522-A64D-9A81B95D972D,160702763,100,2/11/2017 10:41
C3F512B6-6860-45EC-803A-3EAF71CD5C60,160702763,100,2/11/2017 16:43
DC0D4215-1237-4472-B20E-C3D725161A15,160702763,100,2/9/2017 21:51
F234DE4C-F576-4B86-8A3E-9866D761BE6E,160702763,97,2/11/2017 20:49
830B302D-26F1-4120-A851-097ED26A84A0,160702883,85,2/9/2017 19:42
D89AAF62-A767-43C7-82DB-AE9649454933,160702883,26,2/11/2017 13:21
830B302D-26F1-4120-A851-097ED26A84A0,160702884,82,2/10/2017 1:38
D89AAF62-A767-43C7-82DB-AE9649454933,160702884,100,2/11/2017 14:38
2CE814B0-155C-477C-B473-A0CAE33E406B,160702941,99.3,2/12/2017 4:25
7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,160702941,68,2/12/2017 22:24
82F54B71-10CF-4AEF-9FDA-FD5ECC86AD1C,160702941,1,2/9/2017 23:42
A99A63D5-291D-451C-BDB9-A6829D57D945,160702941,100,2/12/2017 16:04
04505F94-D7BE-4A6A-B913-F26F288F5B4C,160703142,9,2/15/2017 9:06
CB9460AC-24C9-4DA3-9659-96F4AAB227D2,160703315,100,2/12/2017 12:49
ED5D3978-CC35-4AB3-8188-3748D9D696F0,160703315,96,2/11/2017 0:14
5E1B54B5-B9CB-4ADE-B2EC-9808A86E9623,160703317,52,2/10/2017 18:31
6567164F-93D1-4BD1-87B9-CFA7B3E762D4,160703332,0,2/15/2017 7:07
06E24B21-AAF4-405F-80E1-0C307C01E19E,160703350,99,2/9/2017 21:52
45BB2156-BCB3-428B-93A9-9D1A24BBD296,160703350,5,2/12/2017 16:49
A00DE449-499D-43FD-A69D-36557DC0C174,160703398,11.836,2/14/2017 0:21
D4882D62-1C95-4123-8B17-4C8FFAC35A38,160703398,1,2/11/2017 17:53
09E0ABBB-989C-4E06-924E-7FEFE99EBA30,160703413,100,2/13/2017 20:56
DE471EB7-3F07-4274-A5C0-C02FB10960ED,160703515,48.5,2/10/2017 12:33
B759521D-1BE3-4094-8A51-875CE1D73A51,160703611,100,2/11/2017 22:09
682A04F3-2339-432B-8C38-91591A79A872,160703627,99,2/13/2017 9:35
682A04F3-2339-432B-8C38-91591A79A872,160703628,97,2/14/2017 19:49
20C6DDBB-CAAD-41C8-A1EA-CD32D3A28683,160703645,100,2/11/2017 14:34
042E858F-C808-4D55-83DB-3BB58E7BC72D,160703747,100,2/12/2017 23:51
60C0F641-CF23-4013-8949-9E82DE93152A,160703747,1,2/9/2017 19:27
7E3E2DD9-DEEE-4D46-B12C-AD9EAEE7BF0D,160703748,0,2/12/2017 8:57
B6546C92-5709-4134-AD1A-4D2BB3887B59,160703768,100,2/10/2017 20:01
B6546C92-5709-4134-AD1A-4D2BB3887B59,160703769,100,2/12/2017 0:52
B6546C92-5709-4134-AD1A-4D2BB3887B59,160703770,100,2/12/2017 9:53
B6546C92-5709-4134-AD1A-4D2BB3887B59,160703771,100,2/12/2017 19:00
CCF1B664-A3EA-459B-9D83-1DF4BA3A8163,160703771,100,2/10/2017 16:27
B6546C92-5709-4134-AD1A-4D2BB3887B59,160703772,100,2/13/2017 7:37
BC3E503B-0E0D-48BA-A2BB-0B0D3683F8EA,160703772,53,2/11/2017 3:10
CCF1B664-A3EA-459B-9D83-1DF4BA3A8163,160703772,16,2/10/2017 20:52
ED0D3E8E-F4B0-4FDA-96B8-175D6019970F,160703931,74,2/10/2017 9:39
543C61B6-000E-4960-A02F-2E9CAB5657F4,160703957,1,2/11/2017 12:41
A580D500-AB49-4BD1-812D-BBB887DEA375,160703959,100,2/13/2017 17:29
76F621C1-9B8A-4D3E-BA91-8F586A594009,160704089,100,2/11/2017 18:29
1EBB13A6-30A1-4EC4-AB08-03FDA0CECD11,160800646,99.7,2/12/2017 13:22
3C820C05-A272-4CF4-ABF3-B052589E5AF8,160800646,100,2/11/2017 7:09
8F8D0376-06CA-4C2D-9CFC-F86C9DE2A293,160800646,83,2/12/2017 23:28
3D26F0CB-91A3-451A-A0AA-C0928B5833F9,160800996,99,2/12/2017 23:28
CBA45545-8C91-48DC-88E4-25A5540D3879,160800997,100,2/11/2017 3:10
788C204E-F200-4763-B633-D7E7ECFFFCF8,160801007,100,2/14/2017 10:03
F234DE4C-F576-4B86-8A3E-9866D761BE6E,160801519,100,2/11/2017 1:43
C1318E18-2EE3-40A1-9D45-729EDFEBEE79,160801821,20,2/11/2017 8:56
04505F94-D7BE-4A6A-B913-F26F288F5B4C,160803330,39,2/10/2017 4:17
8F452B31-8358-46D3-A914-6514C93CFB25,160803364,100,2/10/2017 21:49
B6546C92-5709-4134-AD1A-4D2BB3887B59,160803392,100,2/13/2017 10:07
168F15D6-4504-47AC-8B79-DF731F73E2B2,160812356,4,2/10/2017 20:31
4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812356,90,2/11/2017 11:56
4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812357,90,2/11/2017 16:15
5688B110-99BD-41E9-8C2F-EC9A2D16E901,160812485,0,2/12/2017 1:37
349A0AF4-547A-43B2-9A78-3E6E7D1AC6CB,160812486,1,2/13/2017 1:27
94BDF30A-472B-48EE-8A0D-483BF3DC36DB,160812486,69,2/12/2017 10:52
556036D0-0359-424C-BEF2-814783FF0620,160812506,100,2/9/2017 21:34
556036D0-0359-424C-BEF2-814783FF0620,160812507,100,2/9/2017 22:54
556036D0-0359-424C-BEF2-814783FF0620,160812508,100,2/10/2017 8:56
556036D0-0359-424C-BEF2-814783FF0620,160812510,99.4,2/10/2017 14:21
5ED3262D-0AF4-4B5D-808C-DFECD94267B3,160812510,100,2/11/2017 14:05
15CC6AA1-3359-4D80-B821-34BEB5C96D95,160812596,99.806,2/11/2017 9:02
3C91D976-8D53-4E6B-8350-65498584A7DA,160812639,16,2/10/2017 12:35
079E07AB-D6A5-4EAD-B003-9777808FB3C9,160812646,1,2/15/2017 12:10
086CDDDE-433F-4C3F-A79D-02965718BDC7,160812646,1,2/14/2017 15:20
0AFAE237-7FE0-4672-B03F-12B087A17B08,160812646,100,2/15/2017 21:09
0E8547EE-0128-4809-A377-8609C3398B37,160812646,22,2/15/2017 0:55
1054E857-0B4F-4072-883C-534AFDE6F792,160812646,28,2/15/2017 12:22
27D90F14-2BAC-418B-B6A2-0B424B051BB6,160812646,98,2/10/2017 4:32
3E0CAA3B-18E7-4C08-98AD-D6D5BD5B7DCF,160812646,1,2/9/2017 23:15
4DB5F8F0-8F0E-49EF-8169-D24FF475B6E4,160812646,1,2/9/2017 21:55
4E557616-19B1-4FCE-ACB1-35E217E7B753,160812646,2,2/10/2017 8:20
5219532B-F130-4D6E-BB9B-828A083DF722,160812646,20,2/9/2017 22:01
683AEE19-4983-469B-8C07-E07C4481D9C0,160812646,0,2/10/2017 11:14
698D2E4B-8D85-4F80-913B-5D6CD713A995,160812646,1,2/11/2017 12:38
6C959991-7BCA-4C24-A7E0-EAADCCD946DD,160812646,0,2/9/2017 23:23
6FBB3B15-A036-45A7-896E-8992F57753AD,160812646,0,2/9/2017 19:43
75B8C721-0B43-4039-9DEB-0D4B3630BA03,160812646,0,2/14/2017 10:30
7D953C76-EEE8-4229-A7EB-9FACBFEDA3FD,160812646,1,2/9/2017 20:15
85D80FAB-B60F-43EC-9CB2-C3869698048B,160812646,4,2/14/2017 3:53
9096F862-2ABD-4D02-86FB-F3C4B8ECCB33,160812646,1,2/10/2017 7:15
94BDF30A-472B-48EE-8A0D-483BF3DC36DB,160812646,20,2/9/2017 23:23
9994EAF5-BFCA-49B7-BB3B-73CDA033F156,160812646,20,2/9/2017 18:56
AF3DB2A3-5C17-45B3-926D-E9A717042418,160812646,0,2/9/2017 23:11
C4BA864C-5285-4E31-8EB0-535D641889A8,160812646,13.323,2/11/2017 21:16
C90C4E76-FCC2-41B0-A795-39F5C96C5CB0,160812646,0,2/12/2017 0:22
C99BC8E5-CBFC-4BA6-BE89-371DBC009DDD,160812646,1,2/9/2017 20:35
D13719BF-3A52-401F-AD6C-301CFEEF4CF1,160812646,20,2/10/2017 0:25
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,160812646,85,2/11/2017 13:14
D9E604BC-3EB4-4F0A-9A5C-C8D00495B90D,160812646,20,2/9/2017 19:07
E14AF09A-FE22-4860-BABD-70EF700E2745,160812646,0,2/9/2017 20:46
EDF3EBA6-9373-44B3-8FBC-B488C6C100A7,160812646,1,2/9/2017 23:39
F153ECBB-2E22-47C2-9174-8672A7BAD1F5,160812646,99,2/12/2017 2:54
F962CF28-6132-48E0-BDF4-A21950A2C3B1,160812646,98,2/14/2017 21:16
FFED175A-23E4-4BB0-8425-B74C2A396F40,160812646,1,2/9/2017 20:40
6DF9DB2E-170F-42E0-8DA7-518D852B1DBD,160812662,53,2/14/2017 6:21
08C9B891-278C-4B4E-8B35-CD7DA20D1AFF,160812667,100,2/11/2017 19:06
3E094F02-2F5B-479F-BD7F-836CAFAFE140,160812699,88,2/11/2017 3:10
85C9E144-EF82-41C1-8E44-82F8A9C23BFC,160812794,21,2/13/2017 14:01
36F71280-4813-4393-9F27-09F731286B6C,160813099,40,2/10/2017 17:38
8A9E7460-9A2D-4802-B04E-7AE563681597,160813101,37,2/13/2017 3:31
8F5CFC94-9CC4-4C7F-A9BE-63F726ABFCC6,160813102,17,2/10/2017 20:26
2EA9CC4D-6416-4922-A3C5-96D9A34CDC7A,160813144,5,2/12/2017 21:56
DE918B6E-872C-4CCE-BF73-81405B0CA82B,160813152,0,2/11/2017 7:32
F406C97E-0F99-44EC-B966-3839F4A14845,160813159,100,2/10/2017 17:55
F406C97E-0F99-44EC-B966-3839F4A14845,160813160,100,2/11/2017 7:18
F406C97E-0F99-44EC-B966-3839F4A14845,160813161,100,2/11/2017 22:56
0247B729-8D94-42C1-BB2E-5B3DBC248C4C,160813334,53.252,2/15/2017 23:37
7BC9C3AA-7B1B-4AF7-A88E-8C79B643E4A7,160813334,50.363,2/11/2017 12:24
E3B78CDE-F8E1-417A-82D4-2DA7A22FC211,160813334,19,2/11/2017 14:41
E1EA6A70-42B0-469A-9FB1-745B807B0348,160813561,96,2/10/2017 18:29
B37E595C-9BF5-4ADA-89AD-7650FCAB2E97,160813588,68,2/11/2017 21:41
ABAE73B8-7FD2-4362-BE5F-D872B2401EEA,160814047,100,2/11/2017 15:19
4D322685-EE70-481A-931F-CF7E245154FA,160814056,100,2/11/2017 23:03
F050614D-A9CC-4839-B630-FA970915C68C,160814056,100,2/13/2017 16:46
F68C2353-ADA6-4B54-B992-2431C4879AA8,160814056,1,2/10/2017 21:21
B69D6D84-7529-4886-AC6E-70A0D0687DCB,160814057,100,2/11/2017 2:09
B69D6D84-7529-4886-AC6E-70A0D0687DCB,160814058,100,2/11/2017 3:35
B6546C92-5709-4134-AD1A-4D2BB3887B59,160814323,100,2/13/2017 12:37
FFD9F7B7-5A09-498E-8EF6-E6DA95CF08EC,160814551,1,2/10/2017 6:39
384E859E-4D08-4CBC-B180-1F643E4D3A74,160814679,58,2/12/2017 13:59
6A350DE8-AC42-4BAF-8556-860C2BB3FCEE,160814679,100,2/12/2017 11:19
DAF842D9-0433-4F35-92C2-138EE1698240,160814679,44,2/12/2017 7:51
E04A1267-7730-4D65-B03E-EAFB7FA1025C,160814679,100,2/10/2017 21:50
BC1F82D8-BAEB-4F85-9744-AF31577053FC,160814682,100,2/10/2017 11:17
684FF501-ADFE-4596-9538-1A79B83173A4,160814685,100,2/10/2017 21:01
BA0D1CA8-C1B9-4340-BD6D-643CBA42C853,160814692,100,2/11/2017 13:51
2E3E0AC1-70EC-4191-A194-471627D9F9E5,160814788,99,2/13/2017 10:44
0CEADC63-4775-4D69-8778-1E6083F55129,160814789,100,2/10/2017 15:09
E1EA6A70-42B0-469A-9FB1-745B807B0348,160814799,100,2/12/2017 9:51
3D69D303-6FB0-4B9C-9EB5-710742FECFCB,160814900,100,2/11/2017 23:11
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,160814900,100,2/10/2017 14:51
31D6B6F0-997D-430C-88E3-7213DD689D3D,160814917,100,2/9/2017 22:31
814A0639-5AA4-430F-A975-86FC1A73CC16,160814917,100,2/11/2017 13:05
A66151E3-0999-4EEE-94E9-249C13E01286,160814917,100,2/11/2017 21:20
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,160814917,100,2/13/2017 1:06
31D6B6F0-997D-430C-88E3-7213DD689D3D,160814918,100,2/9/2017 23:12
814A0639-5AA4-430F-A975-86FC1A73CC16,160814918,100,2/13/2017 23:54
A66151E3-0999-4EEE-94E9-249C13E01286,160814918,97,2/11/2017 22:03
DA81ADE5-1CA4-4CA8-BF19-8735DC9367E9,160814918,100,2/13/2017 1:47
AF3DB2A3-5C17-45B3-926D-E9A717042418,160814941,1,2/10/2017 12:21
631EF35F-E1DC-4A47-80FE-0E7C403023DA,160814962,100,2/12/2017 23:22
3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160815043,99.411,2/15/2017 17:20
3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160815044,99.333,2/15/2017 10:11
05A851CF-2019-472E-B5BA-26BC30185213,160815058,91.555,2/13/2017 22:22
02EBAFE4-33BD-4312-9586-E71B43BDC4B4,160815067,5,2/10/2017 13:02
1A9FDD8B-9097-43B8-AB44-377153F8F2D9,160815067,100,2/9/2017 23:02
2E8EDDA3-2D76-46D2-A50D-A66AADB08A2A,160815067,100,2/9/2017 23:47
3A463AE5-7B99-4A4A-9845-F4BB877F6C2C,160815067,1,2/10/2017 22:47
51464FE6-1792-4AD9-BFFB-1B03BBD92425,160815067,0,2/10/2017 11:31
58DAF070-42E6-4654-8E59-71B065E2597B,160815067,88.888,2/10/2017 9:41
611D1520-BD94-456B-A2F0-2D78DFAB078B,160815067,100,2/15/2017 8:15
61C1A88A-DC5F-46EB-8BF8-DB5CE9EBD895,160815067,100,2/10/2017 2:12
95664692-A61A-4AEA-877C-2034A15944C7,160815067,41.009,2/12/2017 22:46
A15B08F4-3A30-42C1-BDA7-1753C521500E,160815067,94.444,2/15/2017 19:16
A31AC771-AEC9-479D-BB4B-46CE1F9A886F,160815067,100,2/10/2017 1:16
B1E0D385-7A0D-46EC-B9AD-1FE0118E6ADD,160815067,100,2/9/2017 21:03
B5DD8029-64A3-4B4B-9997-81D87396769A,160815067,33.333,2/14/2017 15:48
C568371B-44A7-459E-A7ED-862ED3AFE873,160815067,44.351,2/11/2017 12:10
C9E7342F-9966-4D39-BC2D-5430D4D45228,160815067,94.444,2/11/2017 10:29
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,160815067,100,2/10/2017 8:38
F8F9B01A-9430-41AD-8B5A-DBF8AB677A5D,160815067,100,2/10/2017 5:18
FB5CF7F0-2791-427D-9649-9F55CF000630,160815067,88.888,2/11/2017 12:11
FE1E118D-73BB-40C9-9534-12A2F4B02097,160815067,33,2/10/2017 13:04
8A2BA851-12CD-4FBF-AACB-8A019F688057,160815316,99.2,2/10/2017 10:34
EA1DAAB0-7977-4976-B77E-E1A03AFBCC42,160815324,0,2/10/2017 15:47
1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,160815349,100,2/10/2017 19:50
1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,160815350,100,2/11/2017 0:09
1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,160815351,100,2/11/2017 9:36
1B09EB76-DC49-4FED-B1D9-1B0E4E3912E1,160815352,100,2/11/2017 11:45
F1289CEC-B639-4BDF-845C-7F01D39FE9CA,160815359,100,2/10/2017 20:54
D26A0059-1AF4-4DBA-ADCA-08A6BDCE7817,160815491,100,2/12/2017 2:36
F82CD463-07F9-40CC-BA35-56586AA3DF7F,160900017,99,2/10/2017 5:32
B4827823-1FFD-4600-8B51-D66C6B112410,160900051,34,2/10/2017 14:52
49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,160900071,100,2/12/2017 1:23
57EB60A4-5926-4CC6-83AC-079AC8F4A7D6,160900308,100,2/11/2017 11:53
43AC3DB1-28AA-4072-8C22-717DDD73582A,160900329,9,2/13/2017 20:22
4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,160900358,72,2/12/2017 17:01
E550A7E4-E252-4070-9AAD-AD89E25D4F12,160900358,94.217,2/12/2017 8:53
BB14C8E4-E1DF-45BA-B675-23C9657DCE8C,160900553,98,2/11/2017 16:57
3D40C3DB-FE99-4BEA-8231-225D48AB88FE,160900655,0,2/10/2017 11:39
9C9BAD25-F107-4D5C-8D1C-29478223523A,160900708,99.3,2/10/2017 1:21
00676026-9C48-4198-B3F1-303EC7622565,160901022,47,2/13/2017 7:41
532297C4-57AB-454F-AAD2-5E293636EC72,160901022,82,2/11/2017 14:56
F048364A-A867-4E0C-B099-0CFED1ABF525,160901022,100,2/9/2017 22:16
6A50EE15-5C65-4E68-8525-C103EBD5AA58,160901634,0,2/10/2017 7:30
6A50EE15-5C65-4E68-8525-C103EBD5AA58,160901636,49.7,2/11/2017 9:00
6A50EE15-5C65-4E68-8525-C103EBD5AA58,160901637,97.3,2/11/2017 18:39
0A1D0822-DC80-44F7-983F-01285F44F049,160902216,2,2/11/2017 2:10
07BAF685-F1A5-4906-A05B-D6F992FBFDB1,160902352,100,2/10/2017 11:25
B6546C92-5709-4134-AD1A-4D2BB3887B59,160902352,100,2/13/2017 19:03
A3A091CB-CBD6-4538-BAF6-DD40F8C198BD,160902414,100,2/13/2017 10:04
A76C11A2-3C8F-47EE-A22F-3FEAD258CDA6,160902414,100,2/10/2017 16:08
83A07AA2-281D-4EB7-8AF9-92DC8C4D56EF,160902416,100,2/11/2017 6:48
AF3DB2A3-5C17-45B3-926D-E9A717042418,160902416,3,2/10/2017 12:21
83A07AA2-281D-4EB7-8AF9-92DC8C4D56EF,160902417,100,2/11/2017 9:06
AF3DB2A3-5C17-45B3-926D-E9A717042418,160902417,1,2/10/2017 12:20
83A07AA2-281D-4EB7-8AF9-92DC8C4D56EF,160902418,100,2/11/2017 10:43
AF3DB2A3-5C17-45B3-926D-E9A717042418,160902418,1,2/10/2017 12:20
A99A63D5-291D-451C-BDB9-A6829D57D945,160902490,100,2/11/2017 18:38
3138E509-7705-44A0-8406-6F55DE9F8BFF,160902509,100,2/14/2017 11:41
2E99F704-BAF5-4A3E-88DF-F3786E1F1B96,160902510,1,2/10/2017 16:30
92934558-606F-4860-B616-D6E930F09E7D,160902510,1,2/10/2017 15:28
CF660016-AD54-4C2C-BBC7-A3B0F0AE3688,160902510,59.149,2/9/2017 21:48
D8B83019-B19B-4181-BE45-9A32C895F4A9,160902510,99,2/11/2017 19:59
2A4C9631-B8A4-452C-AE87-694C2991EDC7,160902546,98.8,2/10/2017 23:15
3FE7B14F-C2FF-4505-9592-C96702FA3879,160902656,13,2/12/2017 14:29
4C21669E-0617-48D8-8FD9-954E72A8871E,160902658,88.888,2/11/2017 4:33
631EF35F-E1DC-4A47-80FE-0E7C403023DA,160902666,100,2/13/2017 19:23
DF04F4CB-C87B-4009-B790-53D67864420E,160902717,100,2/14/2017 19:34
DF04F4CB-C87B-4009-B790-53D67864420E,160902718,100,2/14/2017 20:37
5AC30524-17BA-464F-B7CE-F1E2AD125730,160902816,86,2/10/2017 23:52
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902816,100,2/9/2017 23:44
8A7E4F79-B809-41EF-9EA3-800830706D0A,160902817,34.022,2/10/2017 17:36
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902817,75,2/11/2017 23:30
056ECA8E-27BA-4F13-BFAE-C324935A43BC,160902818,100,2/12/2017 1:58
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902818,1,2/10/2017 6:06
D87EE9C7-F8E3-428D-B073-B85EBF733ECD,160902818,58,2/14/2017 0:18
056ECA8E-27BA-4F13-BFAE-C324935A43BC,160902819,100,2/12/2017 3:32
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902819,1,2/10/2017 6:06
056ECA8E-27BA-4F13-BFAE-C324935A43BC,160902820,100,2/15/2017 22:22
461E3E9F-E295-4D6F-84BF-E0308351AD7A,160902820,100,2/9/2017 21:41
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902820,25,2/10/2017 6:06
461E3E9F-E295-4D6F-84BF-E0308351AD7A,160902821,100,2/12/2017 23:21
980AC7D7-C617-4D98-AA6E-269BFAAED5E9,160902821,2,2/13/2017 1:18
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,160902821,19,2/10/2017 6:06
34B5EF80-3314-495E-A61E-E60DDB7A3D58,160902938,32.3,2/9/2017 17:19
F406C97E-0F99-44EC-B966-3839F4A14845,160902954,100,2/9/2017 22:25
F406C97E-0F99-44EC-B966-3839F4A14845,160902955,100,2/10/2017 11:41
F406C97E-0F99-44EC-B966-3839F4A14845,160902956,100,2/10/2017 12:39
88163D38-B0D7-4002-BCEB-C4FF764E7C47,160902975,67,2/14/2017 15:52
B159F414-3302-4BB8-8F17-463BC48C18C4,160902979,100,2/10/2017 13:20
5630A754-9DE6-4950-8FA6-52F2EBCC0723,160902982,100,2/10/2017 21:20
61C1A88A-DC5F-46EB-8BF8-DB5CE9EBD895,160902982,100,2/12/2017 1:38
807FFE49-EB6A-4542-BEFA-40D54DF47772,160902982,1,2/14/2017 10:53
87F2E7E8-FF4B-44A1-B0BF-AB9AB4D2A2B1,160902982,100,2/12/2017 18:14
E58D47A3-0C30-4616-93FA-89D845842EAA,160903164,100,2/11/2017 0:13
E951FDE7-964E-4794-BB61-C19C4A945C2D,160903175,59,2/9/2017 21:24
3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160903238,99.346,2/14/2017 9:38
3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160903240,0,2/12/2017 23:32
B4E473ED-4E99-46BA-BC32-0444D9DB72BA,160903352,62.192,2/14/2017 8:01
04505F94-D7BE-4A6A-B913-F26F288F5B4C,160903356,63,2/14/2017 6:04
118150B1-A008-48F2-A6CB-1420905CB05F,160903370,100,2/10/2017 23:29
7618864E-7E87-4C5C-9722-BF84E2ED81A9,160903611,16,2/13/2017 15:20
EF4F9DB7-D2F7-4DAF-BA4C-425083E529F0,160903692,100,2/12/2017 20:49
4021540D-2846-4561-90A3-702E2B2BEFC8,160903695,100,2/12/2017 1:58
60C0F641-CF23-4013-8949-9E82DE93152A,160903695,100,2/12/2017 3:39
4021540D-2846-4561-90A3-702E2B2BEFC8,160903763,4,2/10/2017 21:27
B498E061-DEDF-43B3-A098-DB7A6914C46E,160903763,91.075,2/13/2017 10:15
34066A03-0276-4284-86B6-65EEE0592885,160903784,93,2/10/2017 12:58
4021540D-2846-4561-90A3-702E2B2BEFC8,160903802,4,2/12/2017 23:09
